"animalID","animalOrder","animalFamily","animalGenericName","animalSpecificEpithet","animalScientificName","animalTaxonAggregate","animalFinestCommonTaxon","animalFinestCommonTaxonRank","animalFunctionalGroup","plantFamily","plantGenericName","plantSpecificEpithet","plantScientificName","floralForm","era","day","month","year","eventDate","animalQuantityConservativeEstimate","animalQuantityGenerousEstimate"
"K18_1616","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_1614","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_1615","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_1597","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Asteraceae","Carduus","crispus","Carduus crispus L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_1598","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",16,7,2019,"2019-07-16",1,1
"K19_332","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",16,7,2019,"2019-07-16",1,1
"K19_385","Hymenoptera","Apidae","Bombus","lucorum","Bombus lucorum (Linnaeus, 1761)","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",16,7,2018,"2018-07-16",1,1
"K18_1490","Hymenoptera","Apidae","Bombus","magnus","Bombus magnus Vogt, 1911","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",16,7,2018,"2018-07-16",1,1
"K18_1491","Hymenoptera","Apidae","Bombus","magnus","Bombus magnus Vogt, 1911","Bombus terrestris-lucorum complex","Bombus terrestris-lucorum complex","species","bumblebees","Rosaceae","Comarum","palustre","Comarum palustre L.","disk flower (hidden nectar)","present",16,7,2018,"2018-07-16",1,1
"K19_1431","Hymenoptera","Apidae","Bombus","norvegicus","Bombus norvegicus (Sparre-Schneider, 1918)",NA,"Bombus norvegicus","species","bumblebees","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",16,7,2018,"2018-07-16",1,1
"K19_1651","Hymenoptera","Apidae","Nomada","opaca","Nomada opaca Alfken, 1913",NA,"Nomada opaca","species","solitary bees","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",16,7,2019,"2019-07-16",1,1
"K19_715","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2019,"2019-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2019,"2019-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K18_1629","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",17,7,2018,"2018-07-17",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",17,7,2018,"2018-07-17",1,1
"K19_100","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Caryophyllaceae","Dianthus","superbus","Dianthus superbus L.","stalk disc flowers","present",17,7,2019,"2019-07-17",1,1
"K18_1626","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_observed","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_1631","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_1632","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K19_327","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K19_328","Hymenoptera","Apidae","Bombus","pascuorum","Bombus pascuorum (Scopoli, 1763)",NA,"Bombus pascuorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_1328","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_1335","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_1297","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",17,6,2018,"2018-06-17",1,1
"K18_1298","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",17,7,2019,"2019-07-17",1,1
"K18_1334","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",17,7,2019,"2019-07-17",1,1
"K18_1325","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_572","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_1333","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_1299","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_1295","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_716","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_717","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_714","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1322","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1307","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_1308","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_1309","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K18_1310","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1311","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1312","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1300","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1301","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1336","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1337","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_985","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1321","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1305","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1320","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_1065","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1306","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K18_1296","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_1416","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_1433","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_1435","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
"K19_1615","Hymenoptera","Apidae","Bombus","pratorum","Bombus pratorum (Linnaeus, 1761)",NA,"Bombus pratorum","species","bumblebees","Onagraceae","Chamaenerion","angustifolium","Chamaenerion angustifolium (L.) Scop.","disk flower (hidden nectar)","present",18,7,2018,"2018-07-18",1,1
